name,first_name,last_name,price,above_100
Rebecca Pena,Rebecca,Pena,40.5042865,False
Harold Harris,Harold,Harris,30.28051132,False
Alan Smith,Alan,Smith,136.7173873,True
Lynn Petersen,Lynn,Petersen,119.288704,True
Alex Williams,Alex,Williams,125.2351462,True
Mrs. Maria Johnson,Mrs. Maria,Johnson,140.6180002,True
Teresa Ramirez,Teresa,Ramirez,68.89411817,False
Jessica Williams,Jessica,Williams,211.2927337,True
Eric Stokes,Eric,Stokes,141.4352496,True
Sarah Young,Sarah,Young,165.8898062,True
Nicholas Hinton,Nicholas,Hinton,175.5324232,True
David Merritt,David,Merritt,22.80591247,False
Brandy Murray,Brandy,Murray,118.5845901,True
Melissa Lewis,Melissa,Lewis,263.6012569,True
Adam Johnson,Adam,Johnson,229.0701726,True
Austin Roberts,Austin,Roberts,40.1212007,False
Ashley Smith,Ashley,Smith,115.872854,True
Kimberly Wheeler,Kimberly,Wheeler,286.1048132,True
Sherry Coffey,Sherry,Coffey,136.3706913,True
Gabriel Luna,Gabriel,Luna,218.2138474,True
Pedro Warren,Pedro,Warren,264.3412226,True
Shannon Hill,Shannon,Hill,105.9989784,True
Sydney Michael,Sydney,Michael,207.9367705,True
Michael Jordan,Michael,Jordan,29.86397986,False
Douglas Taylor,Douglas,Taylor,131.1591051,True
John French,John,French,76.02496714,False
Thomas Mueller,Thomas,Mueller,172.5074853,True
Gina George,Gina,George,297.4892429,True
Terri Solis,Terri,Solis,198.9565116,True
Pamela Brown,Pamela,Brown,157.6790093,True
Stacy Hunter,Stacy,Hunter,1.245616373,False
Tracy Potter,Tracy,Potter,200.4398125,True
Melissa Clark,Melissa,Clark,169.3693556,True
Melanie Wood,Melanie,Wood,220.5903602,True
Alexander Cook,Alexander,Cook,50.63488972,False
Susan Mitchell,Susan,Mitchell,23.27699619,False
Lisa Johnson,Lisa,Johnson,185.2114604,True
Paul Bender,Paul,Bender,194.7100905,True
Jennifer Chase,Jennifer,Chase,131.0536279,True
Jennifer Bridges,Jennifer,Bridges,115.2349524,True
George Mejia,George,Mejia,272.4807622,True
Amanda Baker,Amanda,Baker,19.97575403,False
Chad Lowery,Chad,Lowery,298.9512803,True
Jordan Barnes,Jordan,Barnes,274.3749866,True
Dawn Williams,Dawn,Williams,170.5174558,True
Patrick Bryant,Patrick,Bryant,41.91691624,False
Erin Montes,Erin,Montes,58.17898989,False
Jerry Torres,Jerry,Torres,73.79346394,False
Terry Bell,Terry,Bell,139.347076,True
Walter Heath,Walter,Heath,131.364057,True
Paul Valenzuela,Paul,Valenzuela,155.3213236,True
Leslie Potter,Leslie,Potter,224.4556811,True
Robin French,Robin,French,213.5922722,True
Catherine Garcia,Catherine,Garcia,229.7484109,True
Todd Nicholson,Todd,Nicholson,109.7546872,True
Courtney Allen,Courtney,Allen,223.172591,True
Dominique Brandt,Dominique,Brandt,269.0156148,True
Leslie Bates,Leslie,Bates,88.37541932,False
Kathleen Hood,Kathleen,Hood,123.2716562,True
Jacob Williams,Jacob,Williams,13.87386866,False
Mary Mcintosh,Mary,Mcintosh,164.9985798,True
Christine Franco,Christine,Franco,145.3713441,True
Zachary Hartman,Zachary,Hartman,293.8194973,True
Angela Brown,Angela,Brown,180.6236926,True
David Drake,David,Drake,190.8301029,True
Sarah Roberts,Sarah,Roberts,155.4786639,True
Victoria Harmon,Victoria,Harmon,177.2915327,True
Lisa Whitehead,Lisa,Whitehead,73.77932541,False
Chad Barton,Chad,Barton,261.4782044,True
Michael Mitchell,Michael,Mitchell,0.776393292,False
Robert Randall,Robert,Randall,29.10321786,False
Bradley Martin,Bradley,Martin,267.5114108,True
Joshua Burton,Joshua,Burton,198.0253385,True
Monica Simpson,Monica,Simpson,85.30746482,False
Rebecca Cummings,Rebecca,Cummings,172.9983509,True
Jennifer Roman,Jennifer,Roman,179.4036754,True
Rebecca Allen,Rebecca,Allen,283.0553776,True
Samantha Scott,Samantha,Scott,82.19310325,False
Donna Villegas,Donna,Villegas,206.4702019,True
Christopher Garcia,Christopher,Garcia,11.89135836,False
Nathan Rice,Nathan,Rice,286.493476,True
Robert Calhoun,Robert,Calhoun,249.4868453,True
Rachel Rodgers,Rachel,Rodgers,216.0408353,True
Richard Nelson,Richard,Nelson,240.7594341,True
Christopher Roberts,Christopher,Roberts,245.3514521,True
Morgan Rodriguez,Morgan,Rodriguez,32.27670638,False
Zachary Randolph,Zachary,Randolph,225.7887555,True
Eric Contreras,Eric,Contreras,288.3745891,True
Kristi Rhodes,Kristi,Rhodes,119.3859289,True
Kristina Frey,Kristina,Frey,80.25651015,False
Sherry Nixon,Sherry,Nixon,287.3655167,True
Natasha Davidson,Natasha,Davidson,246.8218988,True
William Miller,William,Miller,269.679928,True
Christopher Sellers,Christopher,Sellers,94.86648822,False
Michael Graham,Michael,Graham,48.7610982,False
Margaret Johns MD,Margaret,Johns MD,161.6038394,True
Jody Salinas,Jody,Salinas,180.1989761,True
Zachary Elliott,Zachary,Elliott,159.6862194,True
Jeremy Peters,Jeremy,Peters,110.9582328,True
Brian Diaz,Brian,Diaz,30.15574115,False
Elizabeth Gallegos,Elizabeth,Gallegos,31.9080664,False
Brian Gibson,Brian,Gibson,75.94251268,False
Cathy Baker,Cathy,Baker,147.1006139,True
Lisa Smith DVM,Lisa,Smith DVM,236.5908451,True
Mitchell Campbell,Mitchell,Campbell,180.9556864,True
Ryan Powers,Ryan,Powers,216.6528185,True
Andrea Moore,Andrea,Moore,38.16221484,False
Zachary Wilson,Zachary,Wilson,276.3569897,True
Ryan French,Ryan,French,62.5865192,False
Wesley Russell,Wesley,Russell,278.6145834,True
Gary Lopez,Gary,Lopez,46.32122583,False
Matthew Baker,Matthew,Baker,137.388376,True
Ronnie Chavez,Ronnie,Chavez,184.4054399,True
Travis Mercer,Travis,Mercer,112.4718597,True
Lee Yang,Lee,Yang,255.9833911,True
Felicia King,Felicia,King,57.69285928,False
Catherine Smith,Catherine,Smith,140.357616,True
Ronald Villegas,Ronald,Villegas,224.9293361,True
Sarah Dennis,Sarah,Dennis,244.4096272,True
Crystal Blair,Crystal,Blair,242.319202,True
Robert Lynch,Robert,Lynch,115.5117245,True
Emily Tucker,Emily,Tucker,51.35281128,False
Darrell Holloway,Darrell,Holloway,217.8399207,True
Ashley Kent,Ashley,Kent,82.97497851,False
Stephanie Peterson,Stephanie,Peterson,185.2136091,True
Keith Lopez,Keith,Lopez,185.5249,True
Sydney Harris,Sydney,Harris,40.63858373,False
Sarah Alexander,Sarah,Alexander,69.9170082,False
Stephanie Scott,Stephanie,Scott,21.33834022,False
John Armstrong,John,Armstrong,31.11673603,False
Miguel Gibbs,Miguel,Gibbs,65.99821493,False
Amber Hudson,Amber,Hudson,236.807284,True
Kimberly Burgess,Kimberly,Burgess,65.40108642,False
Steve Holloway,Steve,Holloway,231.4019805,True
Clayton Santana,Clayton,Santana,260.9855337,True
Christopher Henson,Christopher,Henson,210.3469533,True
Dr. Steven Barnes,Dr. Steven,Barnes,28.35577086,False
Nicole Ray,Nicole,Ray,282.6651827,True
Regina Lee,Regina,Lee,152.2753185,True
Taylor Foster,Taylor,Foster,77.92214881,False
Natasha Ali,Natasha,Ali,244.8883729,True
Nicole Lawson,Nicole,Lawson,93.91949481,False
Diana Hood,Diana,Hood,239.9439808,True
Pamela Allison,Pamela,Allison,247.7775261,True
Bradley Evans,Bradley,Evans,174.7647044,True
Darius Lindsey,Darius,Lindsey,11.404432,False
Carolyn Miller,Carolyn,Miller,10.19107213,False
Amanda Ramos,Amanda,Ramos,29.46384147,False
Michael Ramirez,Michael,Ramirez,102.7129163,True
Robert Moore,Robert,Moore,147.9886361,True
Toni Baker,Toni,Baker,263.9045078,True
Mrs. Miranda Terry,Mrs. Miranda,Terry,123.1922823,True
Jenna Richardson,Jenna,Richardson,218.69238,True
Danielle Buchanan,Danielle,Buchanan,12.44346621,False
Rebecca Allen,Rebecca,Allen,76.27399989,False
Haley Sanchez,Haley,Sanchez,230.6731978,True
Jennifer Burns,Jennifer,Burns,86.31865685,False
Melissa Smith,Melissa,Smith,107.0938677,True
Kevin Brady,Kevin,Brady,288.6177533,True
David Stanley DDS,David,Stanley DDS,57.61368388,False
Sarah Perez,Sarah,Perez,262.0976711,True
Ellen Roberts,Ellen,Roberts,165.6137192,True
Daniel Jackson,Daniel,Jackson,30.26122058,False
Mary Fisher,Mary,Fisher,298.7662435,True
Timothy Cooper,Timothy,Cooper,42.23994953,False
Sean Hernandez,Sean,Hernandez,8.030737072,False
Veronica Adams,Veronica,Adams,29.8324349,False
Perry Moody DDS,Perry,Moody DDS,37.18493448,False
Colin Dunlap,Colin,Dunlap,65.74855448,False
Jason Cooley,Jason,Cooley,132.7809287,True
Jennifer Harmon MD,Jennifer,Harmon MD,132.3505912,True
Raymond Hernandez,Raymond,Hernandez,265.2601917,True
Teresa Johnson,Teresa,Johnson,134.3897391,True
Matthew Davis,Matthew,Davis,185.6319592,True
James Herrera,James,Herrera,185.6981003,True
Andre Bennett,Andre,Bennett,6.034738351,False
Jeff Graham,Jeff,Graham,130.5617949,True
Victor Ramirez,Victor,Ramirez,25.78686897,False
James Ryan,James,Ryan,180.4020723,True
Jose Aguilar,Jose,Aguilar,21.74317987,False
Timothy Green II,Timothy,Green II,82.78643341,False
Thomas Jones,Thomas,Jones,254.2524739,True
James Robinson,James,Robinson,26.11202779,False
Krista Russo,Krista,Russo,288.900487,True
Timothy Haas,Timothy,Haas,262.5959754,True
Charles Stanley,Charles,Stanley,88.00575553,False
Susan Decker,Susan,Decker,265.6109806,True
Adam Hanson,Adam,Hanson,230.7089714,True
Terry Lynn,Terry,Lynn,164.6880301,True
Eileen Bishop,Eileen,Bishop,201.6260784,True
Dwayne Spencer,Dwayne,Spencer,80.71472691,False
Lori Mullins,Lori,Mullins,77.27596366,False
Kaitlyn Lucas,Kaitlyn,Lucas,155.7872997,True
Patricia Allen,Patricia,Allen,290.8798184,True
Kyle Hamilton,Kyle,Hamilton,155.2623932,True
Jill Lane,Jill,Lane,140.3699805,True
Lauren Boone,Lauren,Boone,141.2986263,True
Jonathan Love,Jonathan,Love,262.7911943,True
Lisa Smith,Lisa,Smith,82.40139711,False
Dawn Burnett,Dawn,Burnett,183.0666754,True
Nathan Beck,Nathan,Beck,99.50296151,False
Patricia Gonzalez,Patricia,Gonzalez,230.2715343,True
Sheila Watkins,Sheila,Watkins,262.2190383,True
Leon Sharp,Leon,Sharp,153.3704197,True
James Jones,James,Jones,28.33170057,False
Richard May,Richard,May,291.9126191,True
Martin Terry,Martin,Terry,63.13713822,False
Dr. Jordan Singleton,Dr. Jordan,Singleton,151.0014632,True
Sabrina Bond,Sabrina,Bond,57.70643102,False
Erica Weaver,Erica,Weaver,182.9458108,True
Bethany Rodriguez,Bethany,Rodriguez,55.9226383,False
Michael Bishop,Michael,Bishop,66.98717931,False
John Morrison,John,Morrison,235.3368749,True
Emily Robbins,Emily,Robbins,271.5342031,True
Jennifer Tate,Jennifer,Tate,28.15859717,False
Stephanie Miller,Stephanie,Miller,224.1368269,True
Kari Jones,Kari,Jones,135.4549426,True
Steven White,Steven,White,42.01380472,False
Marissa Medina,Marissa,Medina,242.0194492,True
Micheal Oconnor MD,Micheal,Oconnor MD,145.9211293,True
Ashley Gray,Ashley,Gray,76.4537488,False
Jessica Vargas,Jessica,Vargas,5.869157416,False
Katie Larson,Katie,Larson,179.2680497,True
Jenny Reyes,Jenny,Reyes,139.759219,True
Thomas Burns,Thomas,Burns,220.9181608,True
Emily Schroeder,Emily,Schroeder,29.27311318,False
Richard Todd,Richard,Todd,84.81435104,False
Isaac Roach,Isaac,Roach,163.9584852,True
Paul Smith,Paul,Smith,108.5274909,True
Erik Morris,Erik,Morris,203.6333152,True
Kelsey Morrow,Kelsey,Morrow,58.04051332,False
Annette Jordan,Annette,Jordan,279.7477757,True
Helen Obrien,Helen,Obrien,285.1529004,True
Vanessa Bush,Vanessa,Bush,187.2430362,True
Daniel Moore,Daniel,Moore,112.3867858,True
Katherine Richmond,Katherine,Richmond,103.0069034,True
Ashlee Williams,Ashlee,Williams,267.9744368,True
Patricia Banks,Patricia,Banks,14.9815607,False
Kristen Brooks,Kristen,Brooks,8.646153934,False
Emily Gonzalez,Emily,Gonzalez,299.8494713,True
James Lam,James,Lam,174.1483952,True
Bryan Reynolds,Bryan,Reynolds,89.4551695,False
Jesse Hill,Jesse,Hill,120.5118518,True
Brandy Adams,Brandy,Adams,169.008938,True
Glenn Cowan,Glenn,Cowan,0.599498051,False
Gregory Ramos,Gregory,Ramos,286.6784338,True
Stefanie Carson,Stefanie,Carson,286.6816377,True
Kaitlin Holland,Kaitlin,Holland,19.87752366,False
Rebecca Mitchell,Rebecca,Mitchell,191.020344,True
Alexander Walsh,Alexander,Walsh,41.71646312,False
Christopher Gomez,Christopher,Gomez,134.9964732,True
Amy Ramsey,Amy,Ramsey,17.874826,False
Frank Anthony,Frank,Anthony,235.9914924,True
Lori Peters,Lori,Peters,191.7636538,True
Sheila Armstrong,Sheila,Armstrong,149.8830422,True
Arthur Chan,Arthur,Chan,104.4335124,True
Debra Sanchez,Debra,Sanchez,297.0212688,True
Brett Murphy,Brett,Murphy,43.27833999,False
Christopher Walls,Christopher,Walls,211.6651983,True
Sandra Bowman,Sandra,Bowman,96.03417164,False
Anna Gonzalez,Anna,Gonzalez,11.48859482,False
Amy Collier,Amy,Collier,69.217917,False
Anthony Jones,Anthony,Jones,298.6007539,True
Kristin Brown,Kristin,Brown,20.19448209,False
Edward Ruiz,Edward,Ruiz,187.5647865,True
Margaret Bolton,Margaret,Bolton,174.5153249,True
David Olson,David,Olson,147.0401305,True
Connor Reynolds,Connor,Reynolds,265.2789338,True
Bradley Santana,Bradley,Santana,227.6997801,True
Sheila Newton,Sheila,Newton,168.5554334,True
Teresa Shah,Teresa,Shah,101.6239193,True
Dana Callahan,Dana,Callahan,50.52947048,False
Mitchell Smith,Mitchell,Smith,241.323231,True
Stephanie Watts,Stephanie,Watts,170.8624816,True
Brent Hayden,Brent,Hayden,233.1669139,True
Joseph Hill,Joseph,Hill,35.91581475,False
David Roberts,David,Roberts,11.85830697,False
Mark Ramirez,Mark,Ramirez,13.1105752,False
Maria Gonzalez,Maria,Gonzalez,260.9153554,True
Jessica Lewis,Jessica,Lewis,77.7159283,False
Ashley Campbell,Ashley,Campbell,23.37817528,False
Thomas Terrell,Thomas,Terrell,142.9623047,True
Catherine Williams,Catherine,Williams,201.161579,True
Kelly Snyder,Kelly,Snyder,145.0720916,True
Ronald Scott,Ronald,Scott,129.8596803,True
Randall Hill,Randall,Hill,52.35347544,False
Daniel Raymond,Daniel,Raymond,181.9187609,True
Nicholas Williams,Nicholas,Williams,150.4503842,True
Patrick Roth,Patrick,Roth,209.0529579,True
April Madden,April,Madden,76.33322232,False
Jessica Harris,Jessica,Harris,24.09035617,False
Jared Haney,Jared,Haney,118.0875678,True
Jamie Harding,Jamie,Harding,118.5125307,True
Randall Hall,Randall,Hall,259.9977721,True
Luis Hart,Luis,Hart,123.2748737,True
Wendy Grimes,Wendy,Grimes,281.9905561,True
Sarah Duran,Sarah,Duran,21.03394651,False
Alexandra Harris,Alexandra,Harris,9.059357757,False
Carol Rose,Carol,Rose,127.7563365,True
Rachel Walker,Rachel,Walker,187.7617488,True
Caitlin Franklin,Caitlin,Franklin,263.5037463,True
Michael Ramos,Michael,Ramos,92.19530949,False
Charles Palmer,Charles,Palmer,2.627781407,False
Penny Richards,Penny,Richards,255.4442721,True
Adam Clark,Adam,Clark,89.16596865,False
James Turner,James,Turner,223.3339258,True
Brandon Nguyen,Brandon,Nguyen,102.3886839,True
Alexander Bryan,Alexander,Bryan,30.91178884,False
Sharon Gross,Sharon,Gross,281.4170425,True
Benjamin Bonilla,Benjamin,Bonilla,110.8501643,True
Paula Woodward,Paula,Woodward,236.6853816,True
Karen Carr,Karen,Carr,296.6228455,True
Megan Bell,Megan,Bell,255.9803006,True
Ashley Vance,Ashley,Vance,32.46510198,False
William Fernandez,William,Fernandez,190.367423,True
Amy Davis,Amy,Davis,129.7665878,True
Christopher Garcia,Christopher,Garcia,151.1443314,True
Brian Houston,Brian,Houston,113.4423623,True
George Compton,George,Compton,44.00326281,False
Noah Gilmore,Noah,Gilmore,151.8729928,True
Jeff Gonzalez,Jeff,Gonzalez,247.0727957,True
Jennifer Nguyen,Jennifer,Nguyen,274.371899,True
Eric Hernandez,Eric,Hernandez,196.4261878,True
Jonathan Hill,Jonathan,Hill,78.97923659,False
Kayla Porter,Kayla,Porter,149.9248442,True
Melissa Davenport,Melissa,Davenport,143.690402,True
Diane Martin,Diane,Martin,82.78471873,False
Kendra Mckinney,Kendra,Mckinney,153.3320407,True
Sarah Perez,Sarah,Perez,282.8912648,True
Stephanie Delgado,Stephanie,Delgado,258.3992223,True
Randy Williams,Randy,Williams,81.28386961,False
Amy Carroll,Amy,Carroll,71.3472375,False
Yolanda Lee,Yolanda,Lee,170.6483859,True
Nicole Moore,Nicole,Moore,191.8882257,True
Elizabeth Davis,Elizabeth,Davis,255.3948678,True
Sarah Johnson,Sarah,Johnson,243.4794231,True
Jared Walker,Jared,Walker,115.31378,True
Miranda Hardin,Miranda,Hardin,162.9481205,True
Courtney Hurst,Courtney,Hurst,39.86172345,False
Brooke Cook,Brooke,Cook,180.3757566,True
Brenda Jackson,Brenda,Jackson,112.5014744,True
Paul Thomas,Paul,Thomas,123.6546875,True
Jennifer Acevedo,Jennifer,Acevedo,40.3540795,False
Sarah Mason,Sarah,Mason,253.8629646,True
Christopher Alexander,Christopher,Alexander,26.18282609,False
Wanda Douglas,Wanda,Douglas,102.9922626,True
Beth Carter,Beth,Carter,83.98169128,False
Jennifer Walker,Jennifer,Walker,170.0301242,True
Rachel Jones,Rachel,Jones,231.3332955,True
Wanda Miller,Wanda,Miller,137.274944,True
Derek Garner,Derek,Garner,200.6690595,True
Christina Allen,Christina,Allen,172.7675788,True
Karen Warner,Karen,Warner,146.7479359,True
Alisha Henderson,Alisha,Henderson,258.3883839,True
Gregory Perkins,Gregory,Perkins,38.17957663,False
Ryan Thompson,Ryan,Thompson,191.9675092,True
James Caldwell,James,Caldwell,245.4447437,True
Robert Gregory,Robert,Gregory,211.5653631,True
Tom Bell,Tom,Bell,223.245748,True
David Farmer,David,Farmer,167.9756509,True
Melanie Smith,Melanie,Smith,33.41901265,False
Michael Ryan,Michael,Ryan,41.90111282,False
Monica Atkins DVM,Monica,Atkins DVM,50.12989235,False
Timothy Phillips,Timothy,Phillips,60.63177629,False
Brent Maddox,Brent,Maddox,174.7894413,True
Micheal Price,Micheal,Price,99.40916648,False
Kimberly Fox,Kimberly,Fox,75.29031179,False
Briana Sanchez,Briana,Sanchez,191.3637927,True
Justin Roth,Justin,Roth,63.26537976,False
Michael Perez,Michael,Perez,48.76077328,False
Edward Manning,Edward,Manning,158.9234209,True
Lauren Scott,Lauren,Scott,115.9221252,True
Kevin Vargas,Kevin,Vargas,167.4878662,True
Patrick Snyder,Patrick,Snyder,135.0453943,True
Connor Navarro,Connor,Navarro,93.74528605,False
Robert Wilcox,Robert,Wilcox,138.780924,True
Lauren Evans,Lauren,Evans,156.5033762,True
Christopher Garza,Christopher,Garza,288.7422467,True
Thomas Pena,Thomas,Pena,16.62662679,False
Kelly Young,Kelly,Young,296.0984744,True
Erin Vance,Erin,Vance,105.2330032,True
Catherine Nguyen,Catherine,Nguyen,32.31777016,False
Jeremy Wong,Jeremy,Wong,124.4458699,True
Robert Fitzgerald,Robert,Fitzgerald,46.92950136,False
Elizabeth Jennings,Elizabeth,Jennings,29.46426982,False
James Cobb,James,Cobb,71.52647558,False
Lori Mcbride,Lori,Mcbride,10.23351352,False
Daniel Hobbs,Daniel,Hobbs,70.98225058,False
William Moses,William,Moses,30.74661667,False
Michael Francis,Michael,Francis,32.28598424,False
Kevin Chapman,Kevin,Chapman,134.061487,True
Mark Allen,Mark,Allen,177.349129,True
Lauren Fisher,Lauren,Fisher,101.353741,True
Matthew Wilkinson,Matthew,Wilkinson,233.2713066,True
Chad Hanson,Chad,Hanson,276.8335688,True
Cynthia Atkins,Cynthia,Atkins,111.312648,True
Jodi Meyer DDS,Jodi,Meyer DDS,219.0542366,True
John Dixon Jr.,John,Dixon Jr.,168.0884898,True
Wanda Dunn,Wanda,Dunn,129.7399417,True
Sarah Chang,Sarah,Chang,172.0045886,True
Matthew Lee,Matthew,Lee,107.3259428,True
Nichole Ellis,Nichole,Ellis,77.70976176,False
Derek Adams,Derek,Adams,153.9316382,True
Mrs. Sara Tran,Mrs. Sara,Tran,180.1610515,True
Gary Jones,Gary,Jones,263.6305882,True
Julie Robbins,Julie,Robbins,180.9502903,True
Mark King,Mark,King,281.226683,True
Mark Sharp,Mark,Sharp,127.8966888,True
Bianca Jones,Bianca,Jones,86.71330828,False
Melanie Johnson,Melanie,Johnson,248.8382773,True
Carly Young,Carly,Young,134.5651897,True
Elizabeth Martin,Elizabeth,Martin,148.6698077,True
Nicole Rogers,Nicole,Rogers,82.95469821,False
Mary Jackson,Mary,Jackson,119.6187558,True
Renee Carney,Renee,Carney,65.33904499,False
Gregory Wheeler,Gregory,Wheeler,168.6421913,True
Thomas Vargas,Thomas,Vargas,199.7015259,True
Justin Mcguire,Justin,Mcguire,160.6161769,True
Shawn Hamilton,Shawn,Hamilton,81.28868068,False
Robert Mercer,Robert,Mercer,123.5275035,True
Sean Gonzalez,Sean,Gonzalez,141.2344653,True
Steven Powell,Steven,Powell,7.945673813,False
Alexander Jones,Alexander,Jones,264.995856,True
Jeff Smith,Jeff,Smith,6.12140005,False
Alison Morris,Alison,Morris,23.83451483,False
Douglas Kemp,Douglas,Kemp,138.1517055,True
April Martinez,April,Martinez,283.1555515,True
Allison Alvarez,Allison,Alvarez,227.2866331,True
Cheyenne Richards,Cheyenne,Richards,270.5970023,True
Meghan Lynch,Meghan,Lynch,75.6325927,False
David Gomez,David,Gomez,30.73722001,False
Adam Lee,Adam,Lee,266.0506834,True
Michael Parsons,Michael,Parsons,270.2354087,True
Stephen Bennett,Stephen,Bennett,163.5792146,True
Jose Lyons,Jose,Lyons,96.12639818,False
Samantha Cantrell,Samantha,Cantrell,175.7545202,True
Glenda Carlson,Glenda,Carlson,32.76261139,False
Glenn Thornton,Glenn,Thornton,78.20738876,False
Tanya Ward,Tanya,Ward,50.83125368,False
Matthew Wright,Matthew,Wright,131.8286787,True
Doris Jackson,Doris,Jackson,137.7995619,True
Jose Clark,Jose,Clark,261.062353,True
Amber Cabrera,Amber,Cabrera,142.0125422,True
Travis Valdez,Travis,Valdez,57.5389366,False
Deborah Smith,Deborah,Smith,117.1826793,True
Carmen Murillo,Carmen,Murillo,135.9012344,True
Justin Long,Justin,Long,296.3328396,True
Meghan Clark,Meghan,Clark,203.1394597,True
Diane Hall DDS,Diane,Hall DDS,153.1597541,True
Thomas Barnett,Thomas,Barnett,274.2180919,True
Cathy Hall,Cathy,Hall,118.6398903,True
Robert Keith,Robert,Keith,216.7924806,True
Claudia Lawson,Claudia,Lawson,79.90562522,False
Gabriel Hall,Gabriel,Hall,21.22090616,False
Chelsea Cunningham,Chelsea,Cunningham,156.0483089,True
Anthony Jackson,Anthony,Jackson,9.029249741,False
Deanna Taylor,Deanna,Taylor,130.8159347,True
Teresa Miller,Teresa,Miller,48.06894839,False
Joseph Oconnor,Joseph,Oconnor,90.56989023,False
Michael Simmons,Michael,Simmons,246.6452741,True
Kimberly Martinez,Kimberly,Martinez,269.7800069,True
Lori Serrano,Lori,Serrano,139.6916121,True
Richard Wilkins,Richard,Wilkins,87.76455915,False
Rhonda Mills,Rhonda,Mills,155.0753087,True
Jessica Robinson,Jessica,Robinson,242.9194094,True
Anita Velez,Anita,Velez,90.80704331,False
Brittany Bauer,Brittany,Bauer,150.847608,True
James Hernandez,James,Hernandez,199.8448181,True
James Bishop,James,Bishop,110.2536015,True
Joseph Chase,Joseph,Chase,239.2186448,True
Lisa Flores,Lisa,Flores,256.0596954,True
Matthew Hayes,Matthew,Hayes,293.0747004,True
Michelle Norton,Michelle,Norton,217.4378183,True
Alyssa Phillips,Alyssa,Phillips,270.0372546,True
Heather Mendoza,Heather,Mendoza,281.8209247,True
Lisa Quinn,Lisa,Quinn,5.820093319,False
Joe Le,Joe,Le,146.4288046,True
Heather Valenzuela,Heather,Valenzuela,45.09060062,False
Christine Herman MD,Christine,Herman MD,101.1666687,True
Luke Saunders,Luke,Saunders,245.3573393,True
Lisa Bailey,Lisa,Bailey,155.4871918,True
Ryan Kelly,Ryan,Kelly,172.5605435,True
Julie White,Julie,White,48.52261349,False
Travis Bowman,Travis,Bowman,31.52316101,False
Kelsey Mccann,Kelsey,Mccann,171.0049096,True
Elizabeth Brewer,Elizabeth,Brewer,159.7550694,True
Deborah Valencia,Deborah,Valencia,140.1469565,True
Joseph Barry,Joseph,Barry,66.72941941,False
James Holmes,James,Holmes,208.5365427,True
Samantha Stephenson,Samantha,Stephenson,214.7712873,True
Michelle Holt,Michelle,Holt,162.3118935,True
Rachael Gardner DDS,Rachael,Gardner DDS,133.7689666,True
Emily Goodman,Emily,Goodman,104.2020989,True
April Allen,April,Allen,212.7030844,True
Omar Nelson,Omar,Nelson,142.1237487,True
Deborah Cherry,Deborah,Cherry,122.8714103,True
Shane Ford,Shane,Ford,128.2253422,True
Allison Moore,Allison,Moore,287.0397494,True
Chad Mendoza,Chad,Mendoza,128.7230831,True
Adam Reyes,Adam,Reyes,210.660893,True
Donna Olson,Donna,Olson,237.3154639,True
Robert Wilkerson,Robert,Wilkerson,18.44882541,False
Michael Mack,Michael,Mack,44.310175,False
Matthew Woodward,Matthew,Woodward,230.3623855,True
Hannah Sparks,Hannah,Sparks,75.75588754,False
Rebecca Guzman,Rebecca,Guzman,266.1974194,True
Chad Gonzalez,Chad,Gonzalez,21.71014184,False
Gina Lawson,Gina,Lawson,209.6483845,True
Erin Dawson,Erin,Dawson,109.5227016,True
John Hunter,John,Hunter,147.0547345,True
Dwayne Nguyen,Dwayne,Nguyen,44.0068408,False
Nicole Floyd,Nicole,Floyd,37.11677495,False
Gina Morton,Gina,Morton,8.316165245,False
David Blair MD,David,Blair MD,146.4314388,True
Mark Mccarty,Mark,Mccarty,92.92142229,False
Alicia Fleming,Alicia,Fleming,167.1786107,True
Tara Brennan,Tara,Brennan,74.42711352,False
Sherry Perez,Sherry,Perez,67.13586315,False
Michael Cervantes,Michael,Cervantes,50.97141938,False
Tyler Faulkner,Tyler,Faulkner,201.4060949,True
Andrew Martinez,Andrew,Martinez,171.875415,True
James Young,James,Young,288.0396797,True
Joanna Stanley,Joanna,Stanley,131.1020174,True
Christina Mosley,Christina,Mosley,174.5518188,True
Paul French III,Paul,French III,161.7104109,True
Michael Lee,Michael,Lee,279.106942,True
Benjamin Lewis MD,Benjamin,Lewis MD,296.8118486,True
Melanie Acosta,Melanie,Acosta,273.3364583,True
Ian Riley,Ian,Riley,212.3977786,True
Jennifer Gay,Jennifer,Gay,248.8920142,True
Andrew Herring,Andrew,Herring,11.73839127,False
Lauren Green,Lauren,Green,129.6571971,True
Dawn Duffy,Dawn,Duffy,54.28240155,False
Timothy Ho,Timothy,Ho,229.0065048,True
Ashley Mendez,Ashley,Mendez,112.3633537,True
James Bond,James,Bond,213.8404014,True
Cody Horn,Cody,Horn,280.4287316,True
Emily Bass,Emily,Bass,2.267674839,False
Julia Boyd,Julia,Boyd,54.69341531,False
Anna Lee,Anna,Lee,206.5289609,True
Amy Wood,Amy,Wood,31.03991579,False
Patrick Elliott,Patrick,Elliott,232.4798838,True
Michelle Miles,Michelle,Miles,104.3063511,True
Jenny Martin,Jenny,Martin,28.45901277,False
Taylor Carter,Taylor,Carter,186.6762771,True
